Sample File Name	Size	Height	Area	
MAR_30_F04_2015-10-07.fsa	15.85	1546	13755	
MAR_30_F04_2015-10-07.fsa	16.95	557	3411	
MAR_30_F04_2015-10-07.fsa	18.05	1638	17335	
MAR_30_F04_2015-10-07.fsa	23.22	1131	8085	
MAR_30_F04_2015-10-07.fsa	24.66	402	3158	
MAR_30_F04_2015-10-07.fsa	26.1	525	3724	
MAR_30_F04_2015-10-07.fsa	29.49	1180	8205	
MAR_30_F04_2015-10-07.fsa	31.27	246	1729	
MAR_30_F04_2015-10-07.fsa	32.54	531	5278	
MAR_30_F04_2015-10-07.fsa	33.14	540	4740	
MAR_30_F04_2015-10-07.fsa	34.75	154	685	
MAR_30_F04_2015-10-07.fsa	40.17	148	911	
MAR_30_F04_2015-10-07.fsa	41.27	960	5412	
MAR_30_F04_2015-10-07.fsa	42.29	249	1078	
MAR_30_F04_2015-10-07.fsa	43.56	128	530	
MAR_30_F04_2015-10-07.fsa	44.66	171	769	
MAR_30_F04_2015-10-07.fsa	45.76	109	434	
MAR_30_F04_2015-10-07.fsa	47.12	1151	6729	
MAR_30_F04_2015-10-07.fsa	48.05	233	926	
MAR_30_F04_2015-10-07.fsa	49.15	7065	77014	
MAR_30_F04_2015-10-07.fsa	50.08	4570	34850	
MAR_30_F04_2015-10-07.fsa	53.19	84	591	
MAR_30_F04_2015-10-07.fsa	53.94	72	575	
MAR_30_F04_2015-10-07.fsa	55.29	207	1345	
MAR_30_F04_2015-10-07.fsa	56.89	80	335	
MAR_30_F04_2015-10-07.fsa	57.73	250	1786	
MAR_30_F04_2015-10-07.fsa	58.49	74	360	
MAR_30_F04_2015-10-07.fsa	59.42	118	557	
MAR_30_F04_2015-10-07.fsa	60.94	46	223	
MAR_30_F04_2015-10-07.fsa	61.87	173	902	
MAR_30_F04_2015-10-07.fsa	63.31	91	365	
MAR_30_F04_2015-10-07.fsa	64.25	50	180	
MAR_30_F04_2015-10-07.fsa	65.35	142	847	
MAR_30_F04_2015-10-07.fsa	66.37	63	331	
MAR_30_F04_2015-10-07.fsa	67.48	85	490	
MAR_30_F04_2015-10-07.fsa	68.59	160	1190	
MAR_30_F04_2015-10-07.fsa	69.95	293	2018	
MAR_30_F04_2015-10-07.fsa	70.98	141	833	
MAR_30_F04_2015-10-07.fsa	72.0	30	148	
MAR_30_F04_2015-10-07.fsa	72.77	151	1295	
MAR_30_F04_2015-10-07.fsa	74.14	193	1156	
MAR_30_F04_2015-10-07.fsa	75.43	543	3987	
MAR_30_F04_2015-10-07.fsa	77.75	157	878	
MAR_30_F04_2015-10-07.fsa	79.05	63	251	
MAR_30_F04_2015-10-07.fsa	79.82	137	632	
MAR_30_F04_2015-10-07.fsa	81.12	100	492	
MAR_30_F04_2015-10-07.fsa	82.24	150	776	
MAR_30_F04_2015-10-07.fsa	84.84	280	3607	
MAR_30_F04_2015-10-07.fsa	86.31	54	346	
MAR_30_F04_2015-10-07.fsa	87.61	62	296	
MAR_30_F04_2015-10-07.fsa	88.74	87	688	
MAR_30_F04_2015-10-07.fsa	89.61	121	699	
MAR_30_F04_2015-10-07.fsa	90.74	66	287	
MAR_30_F04_2015-10-07.fsa	91.7	65	335	
MAR_30_F04_2015-10-07.fsa	92.75	104	934	
MAR_30_F04_2015-10-07.fsa	94.4	632	3901	
MAR_30_F04_2015-10-07.fsa	95.1	653	5290	
MAR_30_F04_2015-10-07.fsa	99.04	86	737	
MAR_30_F04_2015-10-07.fsa	100.53	130	752	
MAR_30_F04_2015-10-07.fsa	102.82	233	2808	
MAR_30_F04_2015-10-07.fsa	104.05	75	543	
MAR_30_F04_2015-10-07.fsa	105.02	60	315	
MAR_30_F04_2015-10-07.fsa	106.17	50	204	
MAR_30_F04_2015-10-07.fsa	107.4	43	269	
MAR_30_F04_2015-10-07.fsa	107.93	41	265	
MAR_30_F04_2015-10-07.fsa	109.86	330	2589	
MAR_30_F04_2015-10-07.fsa	113.65	271	3475	
MAR_30_F04_2015-10-07.fsa	115.15	87	574	
MAR_30_F04_2015-10-07.fsa	116.11	43	195	
MAR_30_F04_2015-10-07.fsa	117.79	142	1391	
MAR_30_F04_2015-10-07.fsa	120.07	55	367	
MAR_30_F04_2015-10-07.fsa	122.71	83	528	
MAR_30_F04_2015-10-07.fsa	124.47	78	708	
MAR_30_F04_2015-10-07.fsa	125.69	149	1117	
MAR_30_F04_2015-10-07.fsa	126.64	53	479	
MAR_30_F04_2015-10-07.fsa	130.8	145	995	
MAR_30_F04_2015-10-07.fsa	131.83	38	296	
MAR_30_F04_2015-10-07.fsa	132.87	69	569	
MAR_30_F04_2015-10-07.fsa	133.91	40	155	
MAR_30_F04_2015-10-07.fsa	134.95	66	417	
MAR_30_F04_2015-10-07.fsa	135.99	72	577	
MAR_30_F04_2015-10-07.fsa	137.8	100	929	
MAR_30_F04_2015-10-07.fsa	139.36	94	474	
MAR_30_F04_2015-10-07.fsa	140.83	53	370	
MAR_30_F04_2015-10-07.fsa	143.08	109	734	
MAR_30_F04_2015-10-07.fsa	143.86	50	387	
MAR_30_F04_2015-10-07.fsa	145.41	127	1257	
MAR_30_F04_2015-10-07.fsa	149.31	82	515	
MAR_30_F04_2015-10-07.fsa	150.26	82	978	
MAR_30_F04_2015-10-07.fsa	155.21	54	480	
MAR_30_F04_2015-10-07.fsa	156.54	47	256	
MAR_30_F04_2015-10-07.fsa	157.6	39	137	
MAR_30_F04_2015-10-07.fsa	158.75	53	295	
MAR_30_F04_2015-10-07.fsa	161.41	88	1179	
MAR_30_F04_2015-10-07.fsa	162.74	73	405	
MAR_30_F04_2015-10-07.fsa	165.04	239	1987	
MAR_30_F04_2015-10-07.fsa	166.1	39	307	
MAR_30_F04_2015-10-07.fsa	168.05	448	5987	
MAR_30_F04_2015-10-07.fsa	170.0	71	504	
MAR_30_F04_2015-10-07.fsa	173.73	3767	29499	
MAR_30_F04_2015-10-07.fsa	176.22	940	7720	
MAR_30_F04_2015-10-07.fsa	179.33	553	4275	
MAR_30_F04_2015-10-07.fsa	181.28	30	97	
MAR_30_F04_2015-10-07.fsa	182.35	107	831	
MAR_30_F04_2015-10-07.fsa	183.33	182	1391	
MAR_30_F04_2015-10-07.fsa	184.4	643	4909	
MAR_30_F04_2015-10-07.fsa	185.55	318	2536	
MAR_30_F04_2015-10-07.fsa	187.42	143	887	
MAR_30_F04_2015-10-07.fsa	188.32	398	2855	
MAR_30_F04_2015-10-07.fsa	189.47	53	332	
MAR_30_F04_2015-10-07.fsa	191.08	527	3857	
MAR_30_F04_2015-10-07.fsa	193.48	158	1557	
MAR_30_F04_2015-10-07.fsa	195.36	1784	18166	
MAR_30_F04_2015-10-07.fsa	197.5	468	4583	
MAR_30_F04_2015-10-07.fsa	200.26	104	1030	
MAR_30_F04_2015-10-07.fsa	202.11	63	412	
MAR_30_F04_2015-10-07.fsa	202.99	129	1056	
MAR_30_F04_2015-10-07.fsa	205.01	132	767	
MAR_30_F04_2015-10-07.fsa	207.73	7411	96502	
MAR_30_F04_2015-10-07.fsa	213.88	7559	145648	
MAR_30_F04_2015-10-07.fsa	221.43	1027	9545	
MAR_30_F04_2015-10-07.fsa	224.24	422	3199	
MAR_30_F04_2015-10-07.fsa	225.38	117	1447	
MAR_30_F04_2015-10-07.fsa	228.1	86	438	
MAR_30_F04_2015-10-07.fsa	231.6	91	642	
MAR_30_F04_2015-10-07.fsa	238.0	383	1875	
MAR_30_F04_2015-10-07.fsa	238.97	4733	45617	
MAR_30_F04_2015-10-07.fsa	250.53	293	1991	
MAR_30_F04_2015-10-07.fsa	251.58	187	1430	
MAR_30_F04_2015-10-07.fsa	253.7	37	229	
MAR_30_F04_2015-10-07.fsa	255.28	53	191	
MAR_30_F04_2015-10-07.fsa	256.95	1548	11873	
MAR_30_F04_2015-10-07.fsa	258.8	222	1383	
MAR_30_F04_2015-10-07.fsa	260.65	201	945	
MAR_30_F04_2015-10-07.fsa	261.53	205	712	
MAR_30_F04_2015-10-07.fsa	262.94	151	1323	
MAR_30_F04_2015-10-07.fsa	263.91	6824	64561	
MAR_30_F04_2015-10-07.fsa	267.43	563	5995	
MAR_30_F04_2015-10-07.fsa	269.98	148	1292	
MAR_30_F04_2015-10-07.fsa	272.18	170	1032	
MAR_30_F04_2015-10-07.fsa	273.42	383	3571	
MAR_30_F04_2015-10-07.fsa	278.17	110	983	
MAR_30_F04_2015-10-07.fsa	283.19	1063	10760	
MAR_30_F04_2015-10-07.fsa	285.83	294	2995	
MAR_30_F04_2015-10-07.fsa	286.97	278	2316	
MAR_30_F04_2015-10-07.fsa	288.29	169	1329	
MAR_30_F04_2015-10-07.fsa	290.67	4155	43823	
MAR_30_F04_2015-10-07.fsa	291.81	2799	30099	
MAR_30_F04_2015-10-07.fsa	294.45	30	111	
MAR_30_F04_2015-10-07.fsa	299.82	382	8649	
MAR_30_F04_2015-10-07.fsa	304.04	319	2192	
MAR_30_F04_2015-10-07.fsa	307.91	7145	81121	
MAR_30_F04_2015-10-07.fsa	308.7	5520	49380	
MAR_30_F04_2015-10-07.fsa	312.48	408	2648	
MAR_30_F04_2015-10-07.fsa	313.71	47	179	
MAR_30_F04_2015-10-07.fsa	317.04	462	5812	
MAR_30_F04_2015-10-07.fsa	318.62	52	295	
MAR_30_F04_2015-10-07.fsa	319.94	306	2974	
MAR_30_F04_2015-10-07.fsa	322.04	673	4472	
MAR_30_F04_2015-10-07.fsa	323.54	1175	8733	
MAR_30_F04_2015-10-07.fsa	324.59	1666	19803	
MAR_30_F04_2015-10-07.fsa	328.62	110	894	
MAR_30_F04_2015-10-07.fsa	329.94	878	9728	
MAR_30_F04_2015-10-07.fsa	333.45	67	718	
MAR_30_F04_2015-10-07.fsa	334.85	84	857	
MAR_30_F04_2015-10-07.fsa	335.72	82	673	
MAR_30_F04_2015-10-07.fsa	337.21	82	599	
MAR_30_F04_2015-10-07.fsa	339.67	171	1422	
MAR_30_F04_2015-10-07.fsa	340.63	370	2941	
MAR_30_F04_2015-10-07.fsa	344.05	32	148	
MAR_30_F04_2015-10-07.fsa	345.8	48	388	
MAR_30_F04_2015-10-07.fsa	346.85	274	3066	
MAR_30_F04_2015-10-07.fsa	349.91	66	493	
MAR_30_F04_2015-10-07.fsa	351.92	82	583	
MAR_30_F04_2015-10-07.fsa	355.32	134	644	
MAR_30_F04_2015-10-07.fsa	358.02	3624	45732	
MAR_30_F04_2015-10-07.fsa	361.42	57	552	
MAR_30_F04_2015-10-07.fsa	365.17	59	433	
MAR_30_F04_2015-10-07.fsa	368.4	33	187	
MAR_30_F04_2015-10-07.fsa	369.62	62	769	
MAR_30_F04_2015-10-07.fsa	371.98	167	1455	
MAR_30_F04_2015-10-07.fsa	372.85	87	799	
MAR_30_F04_2015-10-07.fsa	378.09	526	4562	
MAR_30_F04_2015-10-07.fsa	380.27	478	5197	
MAR_30_F04_2015-10-07.fsa	382.54	119	603	
MAR_30_F04_2015-10-07.fsa	386.73	282	3154	
MAR_30_F04_2015-10-07.fsa	389.35	43	214	
MAR_30_F04_2015-10-07.fsa	390.31	62	337	
MAR_30_F04_2015-10-07.fsa	391.35	30	130	
MAR_30_F04_2015-10-07.fsa	393.36	777	8676	
MAR_30_F04_2015-10-07.fsa	395.46	39	263	
MAR_30_F04_2015-10-07.fsa	398.86	553	6459	
MAR_30_F04_2015-10-07.fsa	401.89	535	7147	
MAR_30_F04_2015-10-07.fsa	403.61	295	3567	
MAR_30_F04_2015-10-07.fsa	405.59	86	518	
MAR_30_F04_2015-10-07.fsa	407.15	171	747	
MAR_30_F04_2015-10-07.fsa	408.19	998	6999	
MAR_30_F04_2015-10-07.fsa	409.14	295	2175	
MAR_30_F04_2015-10-07.fsa	410.79	1216	9496	
MAR_30_F04_2015-10-07.fsa	413.57	1969	26087	
MAR_30_F04_2015-10-07.fsa	418.02	107	1892	
MAR_30_F04_2015-10-07.fsa	419.77	139	1572	
MAR_30_F04_2015-10-07.fsa	423.54	86	752	
MAR_30_F04_2015-10-07.fsa	424.77	74	549	
MAR_30_F04_2015-10-07.fsa	425.83	122	884	
MAR_30_F04_2015-10-07.fsa	426.97	99	541	
MAR_30_F04_2015-10-07.fsa	429.18	1687	17307	
MAR_30_F04_2015-10-07.fsa	433.17	232	3028	
MAR_30_F04_2015-10-07.fsa	434.14	418	4066	
MAR_30_F04_2015-10-07.fsa	437.17	47	401	
MAR_30_F04_2015-10-07.fsa	439.76	159	1533	
MAR_30_F04_2015-10-07.fsa	443.07	90	769	
MAR_30_F04_2015-10-07.fsa	444.78	354	3063	
MAR_30_F04_2015-10-07.fsa	446.93	522	3967	
MAR_30_F04_2015-10-07.fsa	449.19	606	5955	
MAR_30_F04_2015-10-07.fsa	450.19	308	2508	
MAR_30_F04_2015-10-07.fsa	452.37	650	5940	
MAR_30_F04_2015-10-07.fsa	455.11	1538	17729	
MAR_30_F04_2015-10-07.fsa	457.09	1754	15924	
MAR_30_F04_2015-10-07.fsa	461.25	1164	14535	
MAR_30_F04_2015-10-07.fsa	463.32	187	1324	
MAR_30_F04_2015-10-07.fsa	464.55	39	182	
MAR_30_F04_2015-10-07.fsa	465.68	637	4588	
MAR_30_F04_2015-10-07.fsa	469.64	32	185	
MAR_30_F04_2015-10-07.fsa	471.14	82	578	
MAR_30_F04_2015-10-07.fsa	474.06	1194	14159	
MAR_30_F04_2015-10-07.fsa	474.91	1088	10196	
MAR_30_F04_2015-10-07.fsa	476.26	223	1781	
MAR_30_F04_2015-10-07.fsa	477.7	127	787	
MAR_30_F04_2015-10-07.fsa	478.6	186	1392	
MAR_30_F04_2015-10-07.fsa	479.76	938	8140	
MAR_30_F04_2015-10-07.fsa	481.02	164	1554	
MAR_30_F04_2015-10-07.fsa	483.88	1341	14717	
MAR_30_F04_2015-10-07.fsa	485.31	427	4128	
MAR_30_F04_2015-10-07.fsa	488.6	434	3791	
MAR_30_F04_2015-10-07.fsa	490.38	255	2628	
MAR_30_F04_2015-10-07.fsa	491.97	50	316	
MAR_30_F04_2015-10-07.fsa	493.48	84	722	
MAR_30_F04_2015-10-07.fsa	494.54	167	1536	
MAR_30_F04_2015-10-07.fsa	495.86	40	177	
MAR_30_F04_2015-10-07.fsa	496.92	30	125	
MAR_30_F04_2015-10-07.fsa	499.91	698	6895	
MAR_30_F04_2015-10-07.fsa	502.06	105	1038	
MAR_30_F04_2015-10-07.fsa	507.89	1222	22493	
MAR_30_F04_2015-10-07.fsa	512.56	74	381	
MAR_30_F04_2015-10-07.fsa	513.64	602	6546	
MAR_30_F04_2015-10-07.fsa	515.98	215	1742	
MAR_30_F04_2015-10-07.fsa	520.84	1551	15651	
MAR_30_F04_2015-10-07.fsa	524.63	410	3701	
MAR_30_F04_2015-10-07.fsa	525.98	38	164	
MAR_30_F04_2015-10-07.fsa	527.07	257	2489	
MAR_30_F04_2015-10-07.fsa	529.05	503	6278	
MAR_30_F04_2015-10-07.fsa	530.23	185	1394	
MAR_30_F04_2015-10-07.fsa	532.85	105	1024	
MAR_30_F04_2015-10-07.fsa	533.94	445	4515	
MAR_30_F04_2015-10-07.fsa	535.3	178	1961	
MAR_30_F04_2015-10-07.fsa	539.19	96	696	
MAR_30_F04_2015-10-07.fsa	540.37	1456	14415	
MAR_30_F04_2015-10-07.fsa	542.37	96	704	
MAR_30_F04_2015-10-07.fsa	546.73	735	5896	
MAR_30_F04_2015-10-07.fsa	550.91	2096	25246	
MAR_30_F04_2015-10-07.fsa	554.64	733	9444	
MAR_30_F04_2015-10-07.fsa	558.29	845	8974	
MAR_30_F04_2015-10-07.fsa	559.93	240	2614	
MAR_30_F04_2015-10-07.fsa	563.03	763	8950	
MAR_30_F04_2015-10-07.fsa	564.49	283	2938	
MAR_30_F04_2015-10-07.fsa	572.16	828	11749	
MAR_30_F04_2015-10-07.fsa	573.98	326	4089	
MAR_30_F04_2015-10-07.fsa	577.55	739	8538	
MAR_30_F04_2015-10-07.fsa	581.12	1520	16475	
MAR_30_F04_2015-10-07.fsa	583.77	1412	14579	
MAR_30_F04_2015-10-07.fsa	586.06	203	1027	
MAR_30_F04_2015-10-07.fsa	587.62	5910	57463	
MAR_30_F04_2015-10-07.fsa	590.46	1244	9232	
MAR_30_F04_2015-10-07.fsa	591.93	61	245	
MAR_30_F04_2015-10-07.fsa	594.59	53	330	
MAR_30_F04_2015-10-07.fsa	601.37	345	3414	
MAR_30_F04_2015-10-07.fsa	602.55	97	820	
MAR_30_F04_2015-10-07.fsa	604.93	618	7267	
MAR_30_F04_2015-10-07.fsa	607.3	381	3446	
MAR_30_F04_2015-10-07.fsa	609.68	97	876	
MAR_30_F04_2015-10-07.fsa	610.6	107	1039	
MAR_30_F04_2015-10-07.fsa	613.07	314	1899	
MAR_30_F04_2015-10-07.fsa	615.27	238	1612	
MAR_30_F04_2015-10-07.fsa	617.56	860	10284	
MAR_30_F04_2015-10-07.fsa	620.31	436	3571	
MAR_30_F04_2015-10-07.fsa	624.63	104	958	
MAR_30_F04_2015-10-07.fsa	627.29	171	985	
MAR_30_F04_2015-10-07.fsa	628.3	423	6343	
MAR_30_F04_2015-10-07.fsa	630.05	424	4494	
MAR_30_F04_2015-10-07.fsa	632.72	1441	13702	
MAR_30_F04_2015-10-07.fsa	635.49	1701	20198	
MAR_30_F04_2015-10-07.fsa	639.64	1578	15961	
MAR_30_F04_2015-10-07.fsa	642.23	123	800	
MAR_30_F04_2015-10-07.fsa	645.19	1679	18003	
MAR_30_F04_2015-10-07.fsa	649.35	803	7227	
MAR_30_F04_2015-10-07.fsa	651.78	577	5605	
MAR_30_F04_2015-10-07.fsa	655.16	2133	20092	
MAR_30_F04_2015-10-07.fsa	658.82	3887	47151	
MAR_30_F04_2015-10-07.fsa	659.95	1686	20810	
MAR_30_F04_2015-10-07.fsa	665.87	1976	30720	
MAR_30_F04_2015-10-07.fsa	670.3	240	1647	
MAR_30_F04_2015-10-07.fsa	672.0	857	9456	
MAR_30_F04_2015-10-07.fsa	674.07	1384	16274	
MAR_30_F04_2015-10-07.fsa	677.18	47	272	
MAR_30_F04_2015-10-07.fsa	678.41	61	266	
MAR_30_F04_2015-10-07.fsa	679.73	106	691	
MAR_30_F04_2015-10-07.fsa	685.69	1719	24182	
MAR_30_F04_2015-10-07.fsa	686.82	4041	45504	
MAR_30_F04_2015-10-07.fsa	689.0	427	2456	
MAR_30_F04_2015-10-07.fsa	692.6	4186	49872	
MAR_30_F04_2015-10-07.fsa	698.58	695	5912	
MAR_30_F04_2015-10-07.fsa	702.61	2166	35066	
MAR_30_F04_2015-10-07.fsa	707.57	6198	129273	
MAR_30_F04_2015-10-07.fsa	716.49	1730	27571	
MAR_30_F04_2015-10-07.fsa	719.5	376	5769	
MAR_30_F04_2015-10-07.fsa	723.26	95	817	
MAR_30_F04_2015-10-07.fsa	726.38	832	9816	
MAR_30_F04_2015-10-07.fsa	728.64	238	1739	
MAR_30_F04_2015-10-07.fsa	730.63	50	275	
MAR_30_F04_2015-10-07.fsa	734.98	147	2010	
MAR_30_F04_2015-10-07.fsa	736.78	543	7761	
MAR_30_F04_2015-10-07.fsa	740.2	278	5009	
MAR_30_F04_2015-10-07.fsa	744.1	740	8355	
MAR_30_F04_2015-10-07.fsa	748.47	473	5150	
MAR_30_F04_2015-10-07.fsa	751.35	31	260	
MAR_30_F04_2015-10-07.fsa	753.97	49	530	
MAR_30_F04_2015-10-07.fsa	755.91	294	2933	
MAR_30_F04_2015-10-07.fsa	757.56	97	795	
MAR_30_F04_2015-10-07.fsa	764.67	284	5399	
MAR_30_F04_2015-10-07.fsa	767.51	41	326	
MAR_30_F04_2015-10-07.fsa	772.61	909	14285	
MAR_30_F04_2015-10-07.fsa	778.52	472	6431	
MAR_30_F04_2015-10-07.fsa	781.29	320	4934	
MAR_30_F04_2015-10-07.fsa	782.47	240	3277	
MAR_30_F04_2015-10-07.fsa	788.22	314	6534	
MAR_30_F04_2015-10-07.fsa	792.7	591	7263	
MAR_30_F04_2015-10-07.fsa	794.7	325	5257	
MAR_30_F04_2015-10-07.fsa	799.6	273	3007	
MAR_30_F04_2015-10-07.fsa	803.6	350	5016	
MAR_30_F04_2015-10-07.fsa	807.11	751	7194	
MAR_30_F04_2015-10-07.fsa	809.22	469	4544	
MAR_30_F04_2015-10-07.fsa	811.23	3351	48711	
MAR_30_F04_2015-10-07.fsa	814.65	32	70	
MAR_30_F04_2015-10-07.fsa	816.37	990	10897	
MAR_30_F04_2015-10-07.fsa	817.78	1678	24615	
MAR_30_F04_2015-10-07.fsa	822.94	961	12792	
MAR_30_F04_2015-10-07.fsa	827.61	201	1730	
MAR_30_F04_2015-10-07.fsa	828.32	196	1991	
MAR_30_F04_2015-10-07.fsa	830.86	312	4180	
MAR_30_F04_2015-10-07.fsa	833.61	184	2097	
MAR_30_F04_2015-10-07.fsa	838.92	173	1933	
MAR_30_F04_2015-10-07.fsa	841.38	44	527	
MAR_30_F04_2015-10-07.fsa	847.94	667	5674	
MAR_30_F04_2015-10-07.fsa	850.41	1538	21762	
MAR_30_F04_2015-10-07.fsa	853.27	522	7032	
MAR_30_F04_2015-10-07.fsa	856.25	152	1415	
MAR_30_F04_2015-10-07.fsa	859.54	36	336	
MAR_30_F04_2015-10-07.fsa	860.88	46	417	
MAR_30_F04_2015-10-07.fsa	865.22	185	3164	
MAR_30_F04_2015-10-07.fsa	869.58	96	883	
MAR_30_F04_2015-10-07.fsa	873.74	1944	35466	
MAR_30_F04_2015-10-07.fsa	876.56	521	5278	
MAR_30_F04_2015-10-07.fsa	881.28	31	244	
MAR_30_F04_2015-10-07.fsa	883.48	279	3526	
MAR_30_F04_2015-10-07.fsa	886.53	276	3118	
MAR_30_F04_2015-10-07.fsa	894.36	110	2778	
MAR_30_F04_2015-10-07.fsa	901.51	41	508	
MAR_30_F04_2015-10-07.fsa	903.57	180	2244	
MAR_30_F04_2015-10-07.fsa	908.67	57	827	
MAR_30_F04_2015-10-07.fsa	910.63	41	562	
MAR_30_F04_2015-10-07.fsa	913.14	36	273	
MAR_30_F04_2015-10-07.fsa	914.78	81	1195	
MAR_30_F04_2015-10-07.fsa	919.83	75	1509	
MAR_30_F04_2015-10-07.fsa	925.23	113	1668	
MAR_30_F04_2015-10-07.fsa	928.32	144	2499	
MAR_30_F04_2015-10-07.fsa	938.66	104	1341	
MAR_30_F04_2015-10-07.fsa	943.14	104	1292	
MAR_30_F04_2015-10-07.fsa	944.71	133	2515	
MAR_30_F04_2015-10-07.fsa	952.58	35	195	
MAR_30_F04_2015-10-07.fsa	954.49	162	2162	
MAR_30_F04_2015-10-07.fsa	956.63	306	4038	
MAR_30_F04_2015-10-07.fsa	961.14	95	1237	
MAR_30_F04_2015-10-07.fsa	966.0	811	13675	
MAR_30_F04_2015-10-07.fsa	971.22	89	972	
MAR_30_F04_2015-10-07.fsa	974.98	87	1054	
MAR_30_F04_2015-10-07.fsa	976.91	92	2015	
MAR_30_F04_2015-10-07.fsa	984.69	67	1114	
MAR_30_F04_2015-10-07.fsa	998.61	46	424	
MAR_30_F04_2015-10-07.fsa	1002.16	60	591	
MAR_30_F04_2015-10-07.fsa	1004.1	51	535	
MAR_30_F04_2015-10-07.fsa	1006.26	42	308	
MAR_30_F04_2015-10-07.fsa	1022.21	106	2812	
MAR_30_F04_2015-10-07.fsa	1027.9	267	3699	
MAR_30_F04_2015-10-07.fsa	1030.98	172	2541	
MAR_30_F04_2015-10-07.fsa	1038.04	670	11380	
MAR_30_F04_2015-10-07.fsa	1050.68	60	894	
MAR_30_F04_2015-10-07.fsa	1057.86	122	2293	
MAR_30_F04_2015-10-07.fsa	1059.34	89	1122	
MAR_30_F04_2015-10-07.fsa	1072.67	117	2238	
MAR_30_F04_2015-10-07.fsa	1084.17	101	2019	
MAR_30_F04_2015-10-07.fsa	1093.17	1221	23719	
MAR_30_F04_2015-10-07.fsa	1100.11	34	407	
MAR_30_F04_2015-10-07.fsa	1119.25	109	1296	
MAR_30_F04_2015-10-07.fsa	1123.12	138	2746	
MAR_30_F04_2015-10-07.fsa	1135.19	30	728	
MAR_30_F04_2015-10-07.fsa	1141.23	93	1886	
MAR_30_F04_2015-10-07.fsa	1163.9	62	1421	
MAR_30_F04_2015-10-07.fsa	1171.53	363	6818	
MAR_30_F04_2015-10-07.fsa	1232.8	44	877	
MAR_30_F04_2015-10-07.fsa	1247.72	98	2168	
MAR_30_F04_2015-10-07.fsa	1255.58	834	16389	
MAR_30_F04_2015-10-07.fsa	1315.6	41	808	
MAR_69_E09_2015-10-07.fsa		270	2769	
MAR_69_E09_2015-10-07.fsa		238	2138	
MAR_69_E09_2015-10-07.fsa		467	4106	
MAR_69_E09_2015-10-07.fsa		348	2731	
MAR_69_E09_2015-10-07.fsa		155	1484	
MAR_69_E09_2015-10-07.fsa		837	7047	
MAR_69_E09_2015-10-07.fsa		954	8106	
MAR_69_E09_2015-10-07.fsa		257	2647	
MAR_69_E09_2015-10-07.fsa		823	7610	
MAR_69_E09_2015-10-07.fsa		107	768	
MAR_69_E09_2015-10-07.fsa		138	686	
MAR_69_E09_2015-10-07.fsa		3013	21738	
MAR_69_E09_2015-10-07.fsa		1296	14598	
MAR_69_E09_2015-10-07.fsa		807	5785	
MAR_69_E09_2015-10-07.fsa	1.26	2826	21500	
MAR_69_E09_2015-10-07.fsa	3.69	979	13957	
MAR_69_E09_2015-10-07.fsa	7.63	4357	64149	
MAR_69_E09_2015-10-07.fsa	9.48	3758	50654	
MAR_69_E09_2015-10-07.fsa	10.99	656	2743	
MAR_69_E09_2015-10-07.fsa	12.33	268	1452	
MAR_69_E09_2015-10-07.fsa	13.84	3088	40000	
MAR_69_E09_2015-10-07.fsa	16.28	280	2834	
MAR_69_E09_2015-10-07.fsa	17.87	1375	12511	
MAR_69_E09_2015-10-07.fsa	23.24	1484	9565	
MAR_69_E09_2015-10-07.fsa	24.66	433	4021	
MAR_69_E09_2015-10-07.fsa	26.17	271	1681	
MAR_69_E09_2015-10-07.fsa	27.18	98	477	
MAR_69_E09_2015-10-07.fsa	28.36	263	1703	
MAR_69_E09_2015-10-07.fsa	29.53	1118	9978	
MAR_69_E09_2015-10-07.fsa	30.54	176	2028	
MAR_69_E09_2015-10-07.fsa	32.38	267	2213	
MAR_69_E09_2015-10-07.fsa	33.31	124	902	
MAR_69_E09_2015-10-07.fsa	34.65	281	1646	
MAR_69_E09_2015-10-07.fsa	38.76	166	940	
MAR_69_E09_2015-10-07.fsa	39.77	32	212	
MAR_69_E09_2015-10-07.fsa	41.36	1671	12005	
MAR_69_E09_2015-10-07.fsa	42.28	537	4329	
MAR_69_E09_2015-10-07.fsa	44.71	38	165	
MAR_69_E09_2015-10-07.fsa	47.23	1704	9149	
MAR_69_E09_2015-10-07.fsa	48.07	148	412	
MAR_69_E09_2015-10-07.fsa	49.16	7300	76854	
MAR_69_E09_2015-10-07.fsa	50.17	5329	44240	
MAR_69_E09_2015-10-07.fsa	55.32	159	1092	
MAR_69_E09_2015-10-07.fsa	57.74	206	2193	
MAR_69_E09_2015-10-07.fsa	59.49	341	3217	
MAR_69_E09_2015-10-07.fsa	61.92	48	215	
MAR_69_E09_2015-10-07.fsa	64.19	60	258	
MAR_69_E09_2015-10-07.fsa	65.37	93	741	
MAR_69_E09_2015-10-07.fsa	67.72	113	915	
MAR_69_E09_2015-10-07.fsa	68.9	39	185	
MAR_69_E09_2015-10-07.fsa	70.17	425	3528	
MAR_69_E09_2015-10-07.fsa	71.02	132	860	
MAR_69_E09_2015-10-07.fsa	72.37	362	3159	
MAR_69_E09_2015-10-07.fsa	74.32	79	525	
MAR_69_E09_2015-10-07.fsa	75.34	300	2538	
MAR_69_E09_2015-10-07.fsa	77.64	250	1502	
MAR_69_E09_2015-10-07.fsa	78.41	40	273	
